id,timestamp,dayweek,year,month,day,hour,min,sec,steps,calories,intensity_total,intensity_avg
19,2016-03-19 09:00:00,Saturday,2016,3,19,9,0,0,0,56,0,0.0
19,2016-03-19 10:00:00,Saturday,2016,3,19,10,0,0,0,56,0,0.0
19,2016-03-19 11:00:00,Saturday,2016,3,19,11,0,0,0,56,0,0.0
19,2016-03-19 12:00:00,Saturday,2016,3,19,12,0,0,0,56,0,0.0
19,2016-03-19 13:00:00,Saturday,2016,3,19,13,0,0,0,56,0,0.0
19,2016-03-19 14:00:00,Saturday,2016,3,19,14,0,0,0,56,0,0.0
19,2016-03-19 15:00:00,Saturday,2016,3,19,15,0,0,0,56,0,0.0
19,2016-03-19 16:00:00,Saturday,2016,3,19,16,0,0,0,56,0,0.0
19,2016-03-19 17:00:00,Saturday,2016,3,19,17,0,0,0,56,0,0.0
19,2016-03-19 18:00:00,Saturday,2016,3,19,18,0,0,0,56,0,0.0
19,2016-03-19 19:00:00,Saturday,2016,3,19,19,0,0,0,56,0,0.0
19,2016-03-19 20:00:00,Saturday,2016,3,19,20,0,0,0,56,0,0.0
19,2016-03-19 21:00:00,Saturday,2016,3,19,21,0,0,0,56,0,0.0
19,2016-03-19 22:00:00,Saturday,2016,3,19,22,0,0,0,56,0,0.0
19,2016-03-19 23:00:00,Saturday,2016,3,19,23,0,0,0,56,0,0.0
19,2016-03-20 00:00:00,Sunday,2016,3,20,0,0,0,0,56,0,0.0
19,2016-03-20 01:00:00,Sunday,2016,3,20,1,0,0,0,56,0,0.0
19,2016-03-20 02:00:00,Sunday,2016,3,20,2,0,0,0,56,0,0.0
19,2016-03-20 03:00:00,Sunday,2016,3,20,3,0,0,0,61,2,0.033
19,2016-03-20 04:00:00,Sunday,2016,3,20,4,0,0,0,56,0,0.0
19,2016-03-20 05:00:00,Sunday,2016,3,20,5,0,0,0,56,0,0.0
19,2016-03-20 06:00:00,Sunday,2016,3,20,6,0,0,0,56,0,0.0
19,2016-03-20 07:00:00,Sunday,2016,3,20,7,0,0,0,56,0,0.0
19,2016-03-20 08:00:00,Sunday,2016,3,20,8,0,0,0,56,0,0.0
19,2016-03-20 09:00:00,Sunday,2016,3,20,9,0,0,0,56,0,0.0
19,2016-03-20 10:00:00,Sunday,2016,3,20,10,0,0,44,61,3,0.05
19,2016-03-20 11:00:00,Sunday,2016,3,20,11,0,0,456,105,25,0.417
19,2016-03-20 12:00:00,Sunday,2016,3,20,12,0,0,615,117,37,0.617
19,2016-03-20 13:00:00,Sunday,2016,3,20,13,0,0,592,120,35,0.583
19,2016-03-20 14:00:00,Sunday,2016,3,20,14,0,0,1588,187,50,0.833
19,2016-03-20 15:00:00,Sunday,2016,3,20,15,0,0,151,73,7,0.117
19,2016-03-20 16:00:00,Sunday,2016,3,20,16,0,0,0,57,0,0.0
19,2016-03-20 17:00:00,Sunday,2016,3,20,17,0,0,0,56,0,0.0
19,2016-03-20 18:00:00,Sunday,2016,3,20,18,0,0,0,56,0,0.0
19,2016-03-20 19:00:00,Sunday,2016,3,20,19,0,0,0,56,0,0.0
19,2016-03-20 20:00:00,Sunday,2016,3,20,20,0,0,0,56,0,0.0
19,2016-03-20 21:00:00,Sunday,2016,3,20,21,0,0,0,56,0,0.0
19,2016-03-20 22:00:00,Sunday,2016,3,20,22,0,0,0,56,0,0.0
19,2016-03-20 23:00:00,Sunday,2016,3,20,23,0,0,0,56,0,0.0
19,2016-03-21 00:00:00,Monday,2016,3,21,0,0,0,0,56,0,0.0
19,2016-03-21 01:00:00,Monday,2016,3,21,1,0,0,0,56,0,0.0
19,2016-03-21 02:00:00,Monday,2016,3,21,2,0,0,0,56,0,0.0
19,2016-03-21 03:00:00,Monday,2016,3,21,3,0,0,0,56,0,0.0
19,2016-03-21 04:00:00,Monday,2016,3,21,4,0,0,0,56,0,0.0
19,2016-03-21 05:00:00,Monday,2016,3,21,5,0,0,0,56,0,0.0
19,2016-03-21 06:00:00,Monday,2016,3,21,6,0,0,0,56,0,0.0
19,2016-03-21 07:00:00,Monday,2016,3,21,7,0,0,0,56,0,0.0
19,2016-03-21 08:00:00,Monday,2016,3,21,8,0,0,0,56,0,0.0
19,2016-03-21 09:00:00,Monday,2016,3,21,9,0,0,0,56,0,0.0
19,2016-03-21 10:00:00,Monday,2016,3,21,10,0,0,0,56,0,0.0
19,2016-03-21 11:00:00,Monday,2016,3,21,11,0,0,0,56,0,0.0
19,2016-03-21 12:00:00,Monday,2016,3,21,12,0,0,0,56,0,0.0
19,2016-03-21 13:00:00,Monday,2016,3,21,13,0,0,0,56,0,0.0
19,2016-03-21 14:00:00,Monday,2016,3,21,14,0,0,0,56,0,0.0
19,2016-03-21 15:00:00,Monday,2016,3,21,15,0,0,0,56,0,0.0
19,2016-03-21 16:00:00,Monday,2016,3,21,16,0,0,0,56,0,0.0
19,2016-03-21 17:00:00,Monday,2016,3,21,17,0,0,0,56,0,0.0
19,2016-03-21 18:00:00,Monday,2016,3,21,18,0,0,0,56,0,0.0
19,2016-03-21 19:00:00,Monday,2016,3,21,19,0,0,0,56,0,0.0
19,2016-03-21 20:00:00,Monday,2016,3,21,20,0,0,0,56,0,0.0
19,2016-03-21 21:00:00,Monday,2016,3,21,21,0,0,0,56,0,0.0
19,2016-03-21 22:00:00,Monday,2016,3,21,22,0,0,0,56,0,0.0
19,2016-03-21 23:00:00,Monday,2016,3,21,23,0,0,0,56,0,0.0
19,2016-03-22 00:00:00,Tuesday,2016,3,22,0,0,0,0,56,0,0.0
19,2016-03-22 01:00:00,Tuesday,2016,3,22,1,0,0,0,56,0,0.0
19,2016-03-22 02:00:00,Tuesday,2016,3,22,2,0,0,0,56,0,0.0
19,2016-03-22 03:00:00,Tuesday,2016,3,22,3,0,0,0,56,0,0.0
19,2016-03-22 04:00:00,Tuesday,2016,3,22,4,0,0,0,56,0,0.0
19,2016-03-22 05:00:00,Tuesday,2016,3,22,5,0,0,0,56,0,0.0
19,2016-03-22 06:00:00,Tuesday,2016,3,22,6,0,0,0,56,0,0.0
19,2016-03-22 07:00:00,Tuesday,2016,3,22,7,0,0,0,56,0,0.0
19,2016-03-22 08:00:00,Tuesday,2016,3,22,8,0,0,0,56,0,0.0
19,2016-03-22 09:00:00,Tuesday,2016,3,22,9,0,0,0,56,0,0.0
19,2016-03-22 10:00:00,Tuesday,2016,3,22,10,0,0,0,56,0,0.0
19,2016-03-22 11:00:00,Tuesday,2016,3,22,11,0,0,0,56,0,0.0
19,2016-03-22 12:00:00,Tuesday,2016,3,22,12,0,0,0,56,0,0.0
19,2016-03-22 13:00:00,Tuesday,2016,3,22,13,0,0,0,56,0,0.0
19,2016-03-22 14:00:00,Tuesday,2016,3,22,14,0,0,0,56,0,0.0
19,2016-03-22 15:00:00,Tuesday,2016,3,22,15,0,0,0,56,0,0.0
19,2016-03-22 16:00:00,Tuesday,2016,3,22,16,0,0,0,56,0,0.0
19,2016-03-22 17:00:00,Tuesday,2016,3,22,17,0,0,0,56,0,0.0
19,2016-03-22 18:00:00,Tuesday,2016,3,22,18,0,0,0,56,0,0.0
19,2016-03-22 19:00:00,Tuesday,2016,3,22,19,0,0,0,56,0,0.0
19,2016-03-22 20:00:00,Tuesday,2016,3,22,20,0,0,0,56,0,0.0
19,2016-03-22 21:00:00,Tuesday,2016,3,22,21,0,0,0,56,0,0.0
19,2016-03-22 22:00:00,Tuesday,2016,3,22,22,0,0,0,56,0,0.0
19,2016-03-22 23:00:00,Tuesday,2016,3,22,23,0,0,0,56,0,0.0
19,2016-03-23 00:00:00,Wednesday,2016,3,23,0,0,0,0,56,0,0.0
19,2016-03-23 01:00:00,Wednesday,2016,3,23,1,0,0,0,56,0,0.0
19,2016-03-23 02:00:00,Wednesday,2016,3,23,2,0,0,0,56,0,0.0
19,2016-03-23 03:00:00,Wednesday,2016,3,23,3,0,0,0,56,0,0.0
19,2016-03-23 04:00:00,Wednesday,2016,3,23,4,0,0,0,56,0,0.0
19,2016-03-23 05:00:00,Wednesday,2016,3,23,5,0,0,0,56,0,0.0
19,2016-03-23 06:00:00,Wednesday,2016,3,23,6,0,0,0,56,0,0.0
19,2016-03-23 07:00:00,Wednesday,2016,3,23,7,0,0,0,56,0,0.0
19,2016-03-23 08:00:00,Wednesday,2016,3,23,8,0,0,0,56,0,0.0
19,2016-03-23 09:00:00,Wednesday,2016,3,23,9,0,0,0,56,0,0.0
19,2016-03-23 10:00:00,Wednesday,2016,3,23,10,0,0,0,56,0,0.0
19,2016-03-23 11:00:00,Wednesday,2016,3,23,11,0,0,0,56,0,0.0
19,2016-03-23 12:00:00,Wednesday,2016,3,23,12,0,0,0,56,0,0.0
19,2016-03-23 13:00:00,Wednesday,2016,3,23,13,0,0,0,56,0,0.0
19,2016-03-23 14:00:00,Wednesday,2016,3,23,14,0,0,0,56,0,0.0
19,2016-03-23 15:00:00,Wednesday,2016,3,23,15,0,0,0,56,0,0.0
19,2016-03-23 16:00:00,Wednesday,2016,3,23,16,0,0,0,56,0,0.0
19,2016-03-23 17:00:00,Wednesday,2016,3,23,17,0,0,0,56,0,0.0
19,2016-03-23 18:00:00,Wednesday,2016,3,23,18,0,0,0,56,0,0.0
19,2016-03-23 19:00:00,Wednesday,2016,3,23,19,0,0,0,56,0,0.0
19,2016-03-23 20:00:00,Wednesday,2016,3,23,20,0,0,0,56,0,0.0
19,2016-03-23 21:00:00,Wednesday,2016,3,23,21,0,0,0,56,0,0.0
19,2016-03-23 22:00:00,Wednesday,2016,3,23,22,0,0,0,56,0,0.0
19,2016-03-23 23:00:00,Wednesday,2016,3,23,23,0,0,0,56,0,0.0
19,2016-03-24 00:00:00,Thursday,2016,3,24,0,0,0,0,56,0,0.0
19,2016-03-24 01:00:00,Thursday,2016,3,24,1,0,0,0,56,0,0.0
19,2016-03-24 02:00:00,Thursday,2016,3,24,2,0,0,0,56,0,0.0
19,2016-03-24 03:00:00,Thursday,2016,3,24,3,0,0,0,56,0,0.0
19,2016-03-24 04:00:00,Thursday,2016,3,24,4,0,0,0,56,0,0.0
19,2016-03-24 05:00:00,Thursday,2016,3,24,5,0,0,0,56,0,0.0
19,2016-03-24 06:00:00,Thursday,2016,3,24,6,0,0,0,56,0,0.0
19,2016-03-24 07:00:00,Thursday,2016,3,24,7,0,0,0,56,0,0.0
19,2016-03-24 08:00:00,Thursday,2016,3,24,8,0,0,0,56,0,0.0
19,2016-03-24 09:00:00,Thursday,2016,3,24,9,0,0,0,79,9,0.15
19,2016-03-24 10:00:00,Thursday,2016,3,24,10,0,0,0,171,41,0.683
19,2016-03-24 11:00:00,Thursday,2016,3,24,11,0,0,0,173,55,0.917
19,2016-03-24 12:00:00,Thursday,2016,3,24,12,0,0,0,212,69,1.15
19,2016-03-24 13:00:00,Thursday,2016,3,24,13,0,0,0,95,13,0.217
19,2016-03-24 14:00:00,Thursday,2016,3,24,14,0,0,0,96,12,0.2
19,2016-03-24 15:00:00,Thursday,2016,3,24,15,0,0,0,58,1,0.017
19,2016-03-24 16:00:00,Thursday,2016,3,24,16,0,0,0,56,0,0.0
19,2016-03-24 17:00:00,Thursday,2016,3,24,17,0,0,0,56,0,0.0
19,2016-03-24 18:00:00,Thursday,2016,3,24,18,0,0,0,56,0,0.0
19,2016-03-24 19:00:00,Thursday,2016,3,24,19,0,0,0,56,0,0.0
19,2016-03-24 20:00:00,Thursday,2016,3,24,20,0,0,0,56,0,0.0
19,2016-03-24 21:00:00,Thursday,2016,3,24,21,0,0,0,56,0,0.0
19,2016-03-24 22:00:00,Thursday,2016,3,24,22,0,0,0,56,0,0.0
19,2016-03-24 23:00:00,Thursday,2016,3,24,23,0,0,0,56,0,0.0
19,2016-03-25 00:00:00,Friday,2016,3,25,0,0,0,0,56,0,0.0
19,2016-03-25 01:00:00,Friday,2016,3,25,1,0,0,0,56,0,0.0
19,2016-03-25 02:00:00,Friday,2016,3,25,2,0,0,0,56,0,0.0
19,2016-03-25 03:00:00,Friday,2016,3,25,3,0,0,0,56,0,0.0
19,2016-03-25 04:00:00,Friday,2016,3,25,4,0,0,0,56,0,0.0
19,2016-03-25 05:00:00,Friday,2016,3,25,5,0,0,0,56,0,0.0
19,2016-03-25 06:00:00,Friday,2016,3,25,6,0,0,0,56,0,0.0
19,2016-03-25 07:00:00,Friday,2016,3,25,7,0,0,0,56,0,0.0
19,2016-03-25 08:00:00,Friday,2016,3,25,8,0,0,0,56,0,0.0
19,2016-03-25 09:00:00,Friday,2016,3,25,9,0,0,0,56,0,0.0
19,2016-03-25 10:00:00,Friday,2016,3,25,10,0,0,0,56,0,0.0
19,2016-03-25 11:00:00,Friday,2016,3,25,11,0,0,0,56,0,0.0
19,2016-03-25 12:00:00,Friday,2016,3,25,12,0,0,0,56,0,0.0
19,2016-03-25 13:00:00,Friday,2016,3,25,13,0,0,0,56,0,0.0
19,2016-03-25 14:00:00,Friday,2016,3,25,14,0,0,200,72,9,0.15
19,2016-03-25 15:00:00,Friday,2016,3,25,15,0,0,1501,155,47,0.783
19,2016-03-25 16:00:00,Friday,2016,3,25,16,0,0,882,134,33,0.55
19,2016-03-25 17:00:00,Friday,2016,3,25,17,0,0,734,122,27,0.45
19,2016-03-25 18:00:00,Friday,2016,3,25,18,0,0,266,78,9,0.15
19,2016-03-25 19:00:00,Friday,2016,3,25,19,0,0,78,71,8,0.133
19,2016-03-25 20:00:00,Friday,2016,3,25,20,0,0,12,57,1,0.017
19,2016-03-25 21:00:00,Friday,2016,3,25,21,0,0,0,56,0,0.0
19,2016-03-25 22:00:00,Friday,2016,3,25,22,0,0,0,56,0,0.0
19,2016-03-25 23:00:00,Friday,2016,3,25,23,0,0,0,56,0,0.0
19,2016-03-26 00:00:00,Saturday,2016,3,26,0,0,0,0,56,0,0.0
19,2016-03-26 01:00:00,Saturday,2016,3,26,1,0,0,0,56,0,0.0
19,2016-03-26 02:00:00,Saturday,2016,3,26,2,0,0,0,56,0,0.0
19,2016-03-26 03:00:00,Saturday,2016,3,26,3,0,0,0,56,0,0.0
19,2016-03-26 04:00:00,Saturday,2016,3,26,4,0,0,0,56,0,0.0
19,2016-03-26 05:00:00,Saturday,2016,3,26,5,0,0,0,56,0,0.0
19,2016-03-26 06:00:00,Saturday,2016,3,26,6,0,0,0,56,0,0.0
19,2016-03-26 07:00:00,Saturday,2016,3,26,7,0,0,0,56,0,0.0
19,2016-03-26 08:00:00,Saturday,2016,3,26,8,0,0,0,56,0,0.0
19,2016-03-26 09:00:00,Saturday,2016,3,26,9,0,0,0,56,0,0.0
19,2016-03-26 10:00:00,Saturday,2016,3,26,10,0,0,153,73,10,0.167
19,2016-03-26 11:00:00,Saturday,2016,3,26,11,0,0,0,56,0,0.0
19,2016-03-26 12:00:00,Saturday,2016,3,26,12,0,0,112,70,9,0.15
19,2016-03-26 13:00:00,Saturday,2016,3,26,13,0,0,60,64,4,0.067
19,2016-03-26 14:00:00,Saturday,2016,3,26,14,0,0,0,56,0,0.0
19,2016-03-26 15:00:00,Saturday,2016,3,26,15,0,0,1501,138,38,0.633
19,2016-03-26 16:00:00,Saturday,2016,3,26,16,0,0,988,107,25,0.417
19,2016-03-26 17:00:00,Saturday,2016,3,26,17,0,0,854,123,32,0.533
19,2016-03-26 18:00:00,Saturday,2016,3,26,18,0,0,224,81,15,0.25
19,2016-03-26 19:00:00,Saturday,2016,3,26,19,0,0,193,88,17,0.283
19,2016-03-26 20:00:00,Saturday,2016,3,26,20,0,0,498,91,16,0.267
19,2016-03-26 21:00:00,Saturday,2016,3,26,21,0,0,0,56,0,0.0
19,2016-03-26 22:00:00,Saturday,2016,3,26,22,0,0,233,83,15,0.25
19,2016-03-26 23:00:00,Saturday,2016,3,26,23,0,0,63,67,5,0.083
19,2016-03-27 00:00:00,Sunday,2016,3,27,0,0,0,26,59,1,0.017
19,2016-03-27 01:00:00,Sunday,2016,3,27,1,0,0,0,56,0,0.0
19,2016-03-27 02:00:00,Sunday,2016,3,27,2,0,0,0,56,0,0.0
19,2016-03-27 03:00:00,Sunday,2016,3,27,3,0,0,0,56,0,0.0
19,2016-03-27 04:00:00,Sunday,2016,3,27,4,0,0,0,56,0,0.0
19,2016-03-27 05:00:00,Sunday,2016,3,27,5,0,0,0,56,0,0.0
19,2016-03-27 06:00:00,Sunday,2016,3,27,6,0,0,0,56,0,0.0
19,2016-03-27 07:00:00,Sunday,2016,3,27,7,0,0,0,56,0,0.0
19,2016-03-27 08:00:00,Sunday,2016,3,27,8,0,0,0,56,0,0.0
19,2016-03-27 09:00:00,Sunday,2016,3,27,9,0,0,8,57,1,0.017
19,2016-03-27 10:00:00,Sunday,2016,3,27,10,0,0,566,112,29,0.483
19,2016-03-27 11:00:00,Sunday,2016,3,27,11,0,0,602,112,28,0.467
19,2016-03-27 12:00:00,Sunday,2016,3,27,12,0,0,941,140,36,0.6
19,2016-03-27 13:00:00,Sunday,2016,3,27,13,0,0,367,107,23,0.383
19,2016-03-27 14:00:00,Sunday,2016,3,27,14,0,0,987,134,33,0.55
19,2016-03-27 15:00:00,Sunday,2016,3,27,15,0,0,419,103,20,0.333
19,2016-03-27 16:00:00,Sunday,2016,3,27,16,0,0,697,138,31,0.517
19,2016-03-27 17:00:00,Sunday,2016,3,27,17,0,0,421,116,27,0.45
19,2016-03-27 18:00:00,Sunday,2016,3,27,18,0,0,1263,144,34,0.567
19,2016-03-27 19:00:00,Sunday,2016,3,27,19,0,0,540,112,21,0.35
19,2016-03-27 20:00:00,Sunday,2016,3,27,20,0,0,398,102,22,0.367
19,2016-03-27 21:00:00,Sunday,2016,3,27,21,0,0,674,128,39,0.65
19,2016-03-27 22:00:00,Sunday,2016,3,27,22,0,0,222,80,13,0.217
19,2016-03-27 23:00:00,Sunday,2016,3,27,23,0,0,0,56,0,0.0
19,2016-03-28 00:00:00,Monday,2016,3,28,0,0,0,0,56,0,0.0
19,2016-03-28 01:00:00,Monday,2016,3,28,1,0,0,0,56,0,0.0
19,2016-03-28 02:00:00,Monday,2016,3,28,2,0,0,0,56,0,0.0
19,2016-03-28 03:00:00,Monday,2016,3,28,3,0,0,0,56,0,0.0
19,2016-03-28 04:00:00,Monday,2016,3,28,4,0,0,0,56,0,0.0
19,2016-03-28 05:00:00,Monday,2016,3,28,5,0,0,0,56,0,0.0
19,2016-03-28 06:00:00,Monday,2016,3,28,6,0,0,0,56,0,0.0
19,2016-03-28 07:00:00,Monday,2016,3,28,7,0,0,0,56,0,0.0
19,2016-03-28 08:00:00,Monday,2016,3,28,8,0,0,0,56,0,0.0
19,2016-03-28 09:00:00,Monday,2016,3,28,9,0,0,251,88,19,0.317
19,2016-03-28 10:00:00,Monday,2016,3,28,10,0,0,518,122,31,0.517
19,2016-03-28 11:00:00,Monday,2016,3,28,11,0,0,435,106,26,0.433
19,2016-03-28 12:00:00,Monday,2016,3,28,12,0,0,480,94,18,0.3
19,2016-03-28 13:00:00,Monday,2016,3,28,13,0,0,283,92,22,0.367
19,2016-03-28 14:00:00,Monday,2016,3,28,14,0,0,239,86,18,0.3
19,2016-03-28 15:00:00,Monday,2016,3,28,15,0,0,376,90,17,0.283
19,2016-03-28 16:00:00,Monday,2016,3,28,16,0,0,484,109,20,0.333
19,2016-03-28 17:00:00,Monday,2016,3,28,17,0,0,1441,165,44,0.733
19,2016-03-28 18:00:00,Monday,2016,3,28,18,0,0,617,140,37,0.617
19,2016-03-28 19:00:00,Monday,2016,3,28,19,0,0,364,107,19,0.317
19,2016-03-28 20:00:00,Monday,2016,3,28,20,0,0,1013,132,30,0.5
19,2016-03-28 21:00:00,Monday,2016,3,28,21,0,0,455,110,23,0.383
19,2016-03-28 22:00:00,Monday,2016,3,28,22,0,0,387,104,22,0.367
19,2016-03-28 23:00:00,Monday,2016,3,28,23,0,0,317,85,17,0.283
19,2016-03-29 00:00:00,Tuesday,2016,3,29,0,0,0,172,70,8,0.133
19,2016-03-29 01:00:00,Tuesday,2016,3,29,1,0,0,0,56,0,0.0
19,2016-03-29 02:00:00,Tuesday,2016,3,29,2,0,0,0,56,0,0.0
19,2016-03-29 03:00:00,Tuesday,2016,3,29,3,0,0,0,56,0,0.0
19,2016-03-29 04:00:00,Tuesday,2016,3,29,4,0,0,0,56,0,0.0
19,2016-03-29 05:00:00,Tuesday,2016,3,29,5,0,0,0,56,0,0.0
19,2016-03-29 06:00:00,Tuesday,2016,3,29,6,0,0,0,56,0,0.0
19,2016-03-29 07:00:00,Tuesday,2016,3,29,7,0,0,0,56,0,0.0
19,2016-03-29 08:00:00,Tuesday,2016,3,29,8,0,0,0,56,0,0.0
19,2016-03-29 09:00:00,Tuesday,2016,3,29,9,0,0,55,63,4,0.067
19,2016-03-29 10:00:00,Tuesday,2016,3,29,10,0,0,357,100,25,0.417
19,2016-03-29 11:00:00,Tuesday,2016,3,29,11,0,0,257,81,12,0.2
19,2016-03-29 12:00:00,Tuesday,2016,3,29,12,0,0,425,92,19,0.317
19,2016-03-29 13:00:00,Tuesday,2016,3,29,13,0,0,363,85,15,0.25
19,2016-03-29 14:00:00,Tuesday,2016,3,29,14,0,0,536,102,26,0.433
19,2016-03-29 15:00:00,Tuesday,2016,3,29,15,0,0,633,109,21,0.35
19,2016-03-29 16:00:00,Tuesday,2016,3,29,16,0,0,735,148,36,0.6
19,2016-03-29 17:00:00,Tuesday,2016,3,29,17,0,0,869,149,34,0.567
19,2016-03-29 18:00:00,Tuesday,2016,3,29,18,0,0,111,70,7,0.117
19,2016-03-29 19:00:00,Tuesday,2016,3,29,19,0,0,223,79,13,0.217
19,2016-03-29 20:00:00,Tuesday,2016,3,29,20,0,0,969,142,44,0.733
19,2016-03-29 21:00:00,Tuesday,2016,3,29,21,0,0,972,152,44,0.733
19,2016-03-29 22:00:00,Tuesday,2016,3,29,22,0,0,549,118,28,0.467
19,2016-03-29 23:00:00,Tuesday,2016,3,29,23,0,0,381,83,13,0.217
19,2016-03-30 00:00:00,Wednesday,2016,3,30,0,0,0,49,62,3,0.05
19,2016-03-30 01:00:00,Wednesday,2016,3,30,1,0,0,0,56,0,0.0
19,2016-03-30 02:00:00,Wednesday,2016,3,30,2,0,0,0,56,0,0.0
19,2016-03-30 03:00:00,Wednesday,2016,3,30,3,0,0,0,56,0,0.0
19,2016-03-30 04:00:00,Wednesday,2016,3,30,4,0,0,0,56,0,0.0
19,2016-03-30 05:00:00,Wednesday,2016,3,30,5,0,0,0,56,0,0.0
19,2016-03-30 06:00:00,Wednesday,2016,3,30,6,0,0,0,56,0,0.0
19,2016-03-30 07:00:00,Wednesday,2016,3,30,7,0,0,6,58,1,0.017
19,2016-03-30 08:00:00,Wednesday,2016,3,30,8,0,0,259,80,13,0.217
19,2016-03-30 09:00:00,Wednesday,2016,3,30,9,0,0,0,56,0,0.0
19,2016-03-30 10:00:00,Wednesday,2016,3,30,10,0,0,110,72,10,0.167
19,2016-03-30 11:00:00,Wednesday,2016,3,30,11,0,0,155,79,13,0.217
19,2016-03-30 12:00:00,Wednesday,2016,3,30,12,0,0,58,62,3,0.05
19,2016-03-30 13:00:00,Wednesday,2016,3,30,13,0,0,536,105,26,0.433
19,2016-03-30 14:00:00,Wednesday,2016,3,30,14,0,0,1379,154,40,0.667
19,2016-03-30 15:00:00,Wednesday,2016,3,30,15,0,0,310,99,19,0.317
19,2016-03-30 16:00:00,Wednesday,2016,3,30,16,0,0,276,98,19,0.317
19,2016-03-30 17:00:00,Wednesday,2016,3,30,17,0,0,464,110,29,0.483
19,2016-03-30 18:00:00,Wednesday,2016,3,30,18,0,0,820,128,34,0.567
19,2016-03-30 19:00:00,Wednesday,2016,3,30,19,0,0,406,87,12,0.2
19,2016-03-30 20:00:00,Wednesday,2016,3,30,20,0,0,202,82,15,0.25
19,2016-03-30 21:00:00,Wednesday,2016,3,30,21,0,0,12,59,1,0.017
19,2016-03-30 22:00:00,Wednesday,2016,3,30,22,0,0,395,92,19,0.317
19,2016-03-30 23:00:00,Wednesday,2016,3,30,23,0,0,98,65,5,0.083
19,2016-03-31 00:00:00,Thursday,2016,3,31,0,0,0,0,56,0,0.0
19,2016-03-31 01:00:00,Thursday,2016,3,31,1,0,0,0,57,0,0.0
19,2016-03-31 02:00:00,Thursday,2016,3,31,2,0,0,0,56,0,0.0
19,2016-03-31 03:00:00,Thursday,2016,3,31,3,0,0,8,57,1,0.017
19,2016-03-31 04:00:00,Thursday,2016,3,31,4,0,0,0,56,0,0.0
19,2016-03-31 05:00:00,Thursday,2016,3,31,5,0,0,0,56,0,0.0
19,2016-03-31 06:00:00,Thursday,2016,3,31,6,0,0,0,56,0,0.0
19,2016-03-31 07:00:00,Thursday,2016,3,31,7,0,0,0,56,0,0.0
19,2016-03-31 08:00:00,Thursday,2016,3,31,8,0,0,0,56,0,0.0
19,2016-03-31 09:00:00,Thursday,2016,3,31,9,0,0,416,108,27,0.45
19,2016-03-31 10:00:00,Thursday,2016,3,31,10,0,0,402,95,20,0.333
19,2016-03-31 11:00:00,Thursday,2016,3,31,11,0,0,464,110,31,0.517
19,2016-03-31 12:00:00,Thursday,2016,3,31,12,0,0,719,122,30,0.5
19,2016-03-31 13:00:00,Thursday,2016,3,31,13,0,0,372,93,17,0.283
19,2016-03-31 14:00:00,Thursday,2016,3,31,14,0,0,377,87,14,0.233
19,2016-03-31 15:00:00,Thursday,2016,3,31,15,0,0,271,88,16,0.267
19,2016-03-31 16:00:00,Thursday,2016,3,31,16,0,0,157,79,12,0.2
19,2016-03-31 17:00:00,Thursday,2016,3,31,17,0,0,462,101,22,0.367
19,2016-03-31 18:00:00,Thursday,2016,3,31,18,0,0,613,101,20,0.333
19,2016-03-31 19:00:00,Thursday,2016,3,31,19,0,0,653,109,26,0.433
19,2016-03-31 20:00:00,Thursday,2016,3,31,20,0,0,712,120,33,0.55
19,2016-03-31 21:00:00,Thursday,2016,3,31,21,0,0,556,104,23,0.383
19,2016-03-31 22:00:00,Thursday,2016,3,31,22,0,0,235,76,10,0.167
19,2016-03-31 23:00:00,Thursday,2016,3,31,23,0,0,59,64,5,0.083
19,2016-04-01 00:00:00,Friday,2016,4,1,0,0,0,0,56,0,0.0
19,2016-04-01 01:00:00,Friday,2016,4,1,1,0,0,0,56,0,0.0
19,2016-04-01 02:00:00,Friday,2016,4,1,2,0,0,0,56,0,0.0
19,2016-04-01 03:00:00,Friday,2016,4,1,3,0,0,0,56,0,0.0
19,2016-04-01 04:00:00,Friday,2016,4,1,4,0,0,0,56,0,0.0
19,2016-04-01 05:00:00,Friday,2016,4,1,5,0,0,0,56,0,0.0
19,2016-04-01 06:00:00,Friday,2016,4,1,6,0,0,0,56,0,0.0
19,2016-04-01 07:00:00,Friday,2016,4,1,7,0,0,0,56,0,0.0
19,2016-04-01 08:00:00,Friday,2016,4,1,8,0,0,0,56,0,0.0
19,2016-04-01 09:00:00,Friday,2016,4,1,9,0,0,0,56,0,0.0
19,2016-04-01 10:00:00,Friday,2016,4,1,10,0,0,58,62,3,0.05
19,2016-04-01 11:00:00,Friday,2016,4,1,11,0,0,334,94,18,0.3
19,2016-04-01 12:00:00,Friday,2016,4,1,12,0,0,353,92,19,0.317
19,2016-04-01 13:00:00,Friday,2016,4,1,13,0,0,86,69,6,0.1
19,2016-04-01 14:00:00,Friday,2016,4,1,14,0,0,198,74,10,0.167
19,2016-04-01 15:00:00,Friday,2016,4,1,15,0,0,396,94,17,0.283
19,2016-04-01 16:00:00,Friday,2016,4,1,16,0,0,670,122,26,0.433
19,2016-04-01 17:00:00,Friday,2016,4,1,17,0,0,419,105,18,0.3
19,2016-04-01 18:00:00,Friday,2016,4,1,18,0,0,302,87,16,0.267
19,2016-04-01 19:00:00,Friday,2016,4,1,19,0,0,635,119,29,0.483
19,2016-04-01 20:00:00,Friday,2016,4,1,20,0,0,937,147,38,0.633
